"week_ending","federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","submitted_data","passed_quality_assurance","residents_weekly_admissions","residents_total_admissions","residents_weekly_confirmed","residents_total_confirmed","residents_weekly_suspected","residents_total_suspected","residents_weekly_all_deaths","residents_total_all_deaths","residents_weekly_covid_19","residents_total_covid_19","number_of_all_beds","total_number_of_occupied","resident_access_to_testing","laboratory_type_is_state","laboratory_type_is_private","laboratory_type_is_other","staff_weekly_confirmed_covid","staff_total_confirmed_covid","staff_weekly_suspected_covid","staff_total_suspected_covid","staff_weekly_covid_19_deaths","staff_total_covid_19_deaths","shortage_of_nursing_staff","shortage_of_clinical_staff","shortage_of_aides","shortage_of_other_staff","any_current_supply_of_n95","one_week_supply_of_n95_masks","any_current_supply_of_surgical","one_week_supply_of_surgical","any_current_supply_of_eye","one_week_supply_of_eye","any_current_supply_of_gowns","one_week_supply_of_gowns","any_current_supply_of_gloves","one_week_supply_of_gloves","any_current_supply_of_hand","one_week_supply_of_hand","ventilator_dependent_unit","number_of_ventilators_in","number_of_ventilators_in_1","any_current_supply_of","one_week_supply_of_ventilator","total_resident_confirmed_covid_19_cases_per_1_000_residents","total_resident_covid_19_deaths_per_1_000_residents","total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases","geocoded_state","geolocation"
"2020-06-21T00:00:00.000","145043","CITADEL CARE CENTER-KANKAKEE","900 WEST RIVER PLACE","KANKAKEE","IL","60901","Y","Y","0","2","0","0","0","0","0","15","0","0","107","83","Y","Y","Y","N","0","7","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-87.87645200000001 41.125639)"
"2020-05-31T00:00:00.000","085042","BRACKENVILLE CENTER","100 ST. CLAIRE DRIVE","HOCKESSIN","DE","19707","Y","Y","0","3","11","43","5","6","3","21","2","16","104","69","Y","Y","Y","N","0","8","1","2","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"623.2","231.9","37.2","POINT (-75.452394 38.994926)","POINT (-75.704058 39.76731500000001)"
"2020-06-21T00:00:00.000","035265","SUN HEALTH GRANDVIEW CARE CENTER","14505 WEST GRANITE VALLEY DRIVE","SUN CITY WEST","AZ","85375","Y","Y","0","0","0","0","0","6","0","0","0","0","68","31","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-112.373819 33.662289)"
"2020-06-07T00:00:00.000","105140","BRISTOL AT TAMPA REHAB AND NURSING CENTER LLC","1818 E FLETCHER AVE","TAMPA","FL","33612","Y","Y","18","26","0","11","0","1","1","5","1","4","261","118","Y","Y","Y","N","0","3","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"93.2","33.9","36.4","POINT (-82.42097800000002 28.260731)","POINT (-82.439313 28.069215)"
"2020-06-21T00:00:00.000","08A011","FIVE STAR FOULK MANOR NORTH LLC","1212 FOULK ROAD","WILMINGTON","DE","19803","Y","Y","0","1","0","1","0","0","1","2","0","0","46","38","Y","Y","Y","N","0","2","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"26.3","0.0","0.0","POINT (-75.452394 38.994926)","POINT (-75.526932 39.795506)"
"2020-06-07T00:00:00.000","065411","COTTONWOOD INN REHAB AND EXTENDED CARE CENTER","450 PROSPECTOR AVE","DURANGO","CO","81301","Y","Y","0","0","0","0","0","0","1","5","0","0","40","30","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-107.760478 37.181715)"
"2020-05-24T00:00:00.000","056412","NORTHRIDGE CARE CENTER","7836 RESEDA BLVD","RESEDA","CA","91335","Y","Y","1","1","13","13","9","9","8","8","4","4","97","70","Y","N","Y","N","7","7","4","4","1","1","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"185.7","57.1","30.8","POINT (-119.662127 37.211164)","POINT (-118.536065 34.212955)"
"2020-05-31T00:00:00.000","105269","GROVES CENTER","512 S 11TH ST","LAKE WALES","FL","33853","Y","Y","0","0","0","0","0","0","0","0","0","0","120","111","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.564654 27.892664)"
"2020-06-07T00:00:00.000","105694","SABAL PALMS HEALTH CARE CENTER","499 ALTERNATE KEENE RD NE","LARGO","FL","33771","Y","Y","0","0","2","2","2","4","5","22","0","0","244","202","Y","Y","N","N","0","0","4","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","4","0","Y","Y","9.9","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-82.768081 27.923235)"
"2020-05-31T00:00:00.000","035076","OSBORN HEALTH AND REHABILITATION","3333 NORTH CIVIC CENTER PLAZA","SCOTTSDALE","AZ","85251","Y","Y","0","0","0","0","1","2","0","1","0","0","130","95","Y","Y","Y","N","0","0","1","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-111.921884 33.48673600000001)"
"2020-06-14T00:00:00.000","105879","WESTMINSTER WINTER PARK","1111 S LAKEMONT AVE","WINTER PARK","FL","32792","Y","Y","0","0","0","0","0","0","0","0","0","0","80","56","Y","N","Y","N","2","6","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.327765 28.583246)"
"2020-05-31T00:00:00.000","115298","FAIRBURN HEALTH CARE CENTER","178 WEST CAMPBELLTON STREET","FAIRBURN","GA","30213","Y","Y","0","0","0","13","0","0","1","7","0","1","108","83","Y","N","Y","N","1","15","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"156.6","12.0","7.7","POINT (-83.426574 32.638481)","POINT (-84.584444 33.571177)"
"2020-06-14T00:00:00.000","065147","CHEYENNE MOUNTAIN CENTER","835 TENDERFOOT HILL RD","COLORADO SPRINGS","CO","80906","Y","Y","0","0","0","10","0","0","0","8","0","0","159","140","Y","Y","Y","N","0","4","1","6","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"71.4","0.0","0.0","POINT (-105.547832 38.998552)","POINT (-104.812524 38.793939)"
"2020-06-14T00:00:00.000","105232","VILLA MARIA NURSING CENTER","1050 NE 125TH STREET","NORTH MIAMI","FL","33161","Y","Y","0","1","0","13","0","7","0","1","0","1","212","174","Y","N","Y","N","0","3","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"74.7","5.7","7.7","POINT (-82.42097800000002 28.260731)","POINT (-80.177493 25.890629)"
"2020-06-07T00:00:00.000","035297","SURPRISE HEALTH AND REHABILITATION CENTER","14660 W PARKWOOD DRIVE","SURPRISE","AZ","85374","Y","Y","0","0","0","1","0","0","0","0","0","0","100","54","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"18.5","0.0","0.0","POINT (-111.664616 34.293239)","POINT (-112.375386 33.649189)"
"2020-06-21T00:00:00.000","115106","EFFINGHAM CARE & REHABILITATION CENTER","459 HIGHWAY 119 SOUTH","SPRINGFIELD","GA","31329","Y","Y","0","0","0","0","0","0","0","0","0","0","105","94","Y","Y","Y","N","0","1","3","6","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-81.321664 32.364734)"
"2020-06-14T00:00:00.000","056229","PALM SPRINGS HEALTHCARE & REHABILITATION CENTER","277 S SUNRISE WAY","PALM SPRINGS","CA","92262","Y","Y","0","0","0","0","0","0","0","0","0","0","99","84","Y","N","Y","N","4","4","3","3","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","13","11","Y","Y","0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-116.52822700000002 33.820023)"
"2020-05-31T00:00:00.000","105664","SIGNATURE HEALTHCARE OF GAINESVILLE","4000 SW 20TH AVE","GAINESVILLE","FL","32607","Y","Y","0","1","0","0","0","0","0","0","0","0","120","93","Y","Y","N","N","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.383661 29.634144)"
"2020-05-31T00:00:00.000","035296","WELBROOK SENIOR LIVING FLAGSTAFF LLC","1521 NORTH PINE CLIFF DRIVE","EAST FLAGSTAFF","AZ","86001","Y","Y","0","0","0","0","0","0","0","0","0","0","50","22","Y","Y","N","Y","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)",
"2020-06-21T00:00:00.000","115346","BOLINGREEN HEALTH AND REHABILITATION","529 BOLINGREEN DRIVE","MACON","GA","31210","Y","Y","0","0","0","13","0","91","2","4","0","0","121","89","Y","N","Y","N","0","20","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"146.1","0.0","0.0","POINT (-83.426574 32.638481)","POINT (-83.765283 32.939608)"
"2020-06-14T00:00:00.000","056023","AVALON VILLA CARE CENTER","12029  AVALON BLVD","LOS ANGELES","CA","90061","Y","Y","0","0","0","0","0","0","0","0","0","0","131","114","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-118.265198 33.92283)"
"2020-05-31T00:00:00.000","145050","DUPAGE CARE CENTER","400 N COUNTY FARM RD","WHEATON","IL","60187","Y","Y","0","0","3","5","0","0","2","8","0","0","368","284","Y","Y","Y","N","3","6","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"17.6","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-88.143615 41.866886)"
"2020-06-07T00:00:00.000","056079","GLENDORA GRAND, INC","805 W. ARROW HWY.","GLENDORA","CA","91740","Y","Y","0","0","2","5","1","3","0","2","0","0","342","300","Y","N","Y","Y","2","4","1","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"16.7","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-117.877351 34.105511)"
"2020-05-24T00:00:00.000","115628","PRUITTHEALTH - PALMYRA","1904 PALMYRA ROAD","ALBANY","GA","31702","Y","Y","0","0","0","0","0","0","4","4","0","0","250","166","Y","Y","Y","Y","0","0","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-84.169078 31.603176)"
"2020-05-24T00:00:00.000","05A396","GARFIELD NEUROBEHAVIORAL CENTER","1451 28TH AVENUE","OAKLAND","CA","94601","Y","Y","0","0","0","0","1","1","0","0","0","0","96","57","Y","N","Y","N","1","1","2","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.22913400000002 37.780722)"
"2020-06-14T00:00:00.000","015042","SUMTER HEALTH AND REHABILITATION, L L C","1505 EAST 4TH AVENUE","YORK","AL","36925","Y","Y","0","0","4","43","0","1","0","9","0","3","125","71","Y","N","Y","N","1","26","0","10","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"605.6","42.3","7.0","POINT (-86.844516 32.756889)","POINT (-88.28415 32.496973)"
"2020-06-14T00:00:00.000","075309","GREENWICH WOODS REHABILITATION","1165 KING STREET","GREENWICH","CT","06831","Y","Y","0","1","0","20","0","2","2","20","0","0","217","64","Y","N","Y","N","0","2","0","0","0","1","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"312.5","0.0","0.0","POINT (-72.738288 41.575155)","POINT (-73.694388 41.05959200000001)"
"2020-06-21T00:00:00.000","145625","CALIFORNIA GARDENS N & REHAB C","2829 SOUTH CALIFORNIA BLVD","CHICAGO","IL","60608","Y","Y","7","22","0","4","0","0","0","0","0","0","297","244","Y","Y","N","N","0","2","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"16.4","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-87.694262 41.840642)"
"2020-06-14T00:00:00.000","145468","CITADEL OF SKOKIE, THE","9615 NORTH KNOX AVENUE","SKOKIE","IL","60076","Y","Y","10","81","10","47","0","0","3","9","3","9","113","71","Y","N","Y","N","0","4","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"662.0","126.8","19.1","POINT (-89.148632 40.124144)","POINT (-87.743172 42.056366)"
"2020-06-21T00:00:00.000","075244","AVON HEALTH CENTER","652 WEST AVON RD","AVON","CT","06001","Y","Y","0","4","0","50","4","73","1","30","0","7","120","85","Y","N","Y","N","0","12","1","30","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"588.2","82.4","14.0","POINT (-72.738288 41.575155)","POINT (-72.861534 41.773418)"
"2020-05-31T00:00:00.000","135098","VALLEY VIEW NURSING & REHABILITATION","1140 NORTH ALLUMBAUGH STREET","BOISE","ID","83704","Y","Y","0","0","0","0","0","4","0","10","0","0","101","72","Y","Y","N","N","0","1","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-114.659366 44.389073)",
"2020-05-31T00:00:00.000","115295","ZEBULON PARK HEALTH AND REHABILITATION","343 PLANTATION WAY","MACON","GA","31210","Y","Y","0","0","0","1","0","2","1","12","0","1","66","52","Y","Y","Y","N","0","1","1","7","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"19.2","19.2","100.0","POINT (-83.426574 32.638481)","POINT (-83.761283 32.885028)"
"2020-05-24T00:00:00.000","035152","YUMA NURSING CENTER","1850 WEST 25TH STREET","YUMA","AZ","85364","Y","Y","0","0","0","0","0","0","3","3","0","0","120","79","N","N","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-114.642351 32.682043)"
"2020-05-24T00:00:00.000","105939","PALMETTO SUBACUTE CARE CENTER","7600 SW 8TH STREET","MIAMI","FL","33144","Y","Y","2","2","11","11","16","16","4","4","3","3","95","63","Y","N","Y","N","8","8","25","25","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"174.6","47.6","27.3","POINT (-82.42097800000002 28.260731)","POINT (-80.318663 25.762504)"
"2020-06-21T00:00:00.000","115022","WILLIAM BREMAN JEWISH HOME, THE","3150 HOWELL MILL ROAD N.W.","ATLANTA","GA","30327","Y","Y","0","2","0","10","0","0","0","7","0","3","96","80","Y","N","Y","N","0","13","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"125.0","37.5","30.0","POINT (-83.426574 32.638481)","POINT (-84.427225 33.840611)"
"2020-05-31T00:00:00.000","045239","BELLE VIEW ESTATES REHABILITATION AND CARE CENTER","1052 OLD WARREN ROAD","MONTICELLO","AR","71655","Y","Y","0","0","0","0","0","0","1","3","0","0","80","51","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-91.813489 33.613539)"
"2020-05-24T00:00:00.000","145247","DOCTORS NURSING & REHAB CENTER","1201 HAWTHORN ROAD","SALEM","IL","62881","Y","Y","0","0","0","0","0","0","1","1","0","0","120","74","Y","Y","Y","N","0","0","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","8","0","Y","Y","0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-88.958761 38.637338)"
"2020-06-14T00:00:00.000","105530","VISTA MANOR","1550 JESS PARRISH CT","TITUSVILLE","FL","32796","Y","Y","0","0","0","0","0","0","0","0","0","0","120","96","N","N","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-80.820099 28.627455)"
"2020-06-07T00:00:00.000","145376","OAKVIEW NURSING & REHAB","1320 WEST 9TH STREET","MOUNT CARMEL","IL","62863","Y","Y","0","0","0","0","1","5","0","2","0","0","90","77","Y","Y","Y","N","0","0","2","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-87.778846 38.410908)"
"2020-05-24T00:00:00.000","075013","CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR","565 VERNON STREET","MANCHESTER","CT","06040","Y","Y","6","6","12","12","20","20","6","6","2","2","120","82","Y","N","Y","N","11","11","8","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"146.3","24.4","16.7","POINT (-72.738288 41.575155)","POINT (-72.490893 41.803114)"
"2020-05-31T00:00:00.000","105996","SPRING HILL HEALTH AND REHABILITATION CENTER","12170 CORTEZ BLVD","BROOKSVILLE","FL","34613","Y","Y","0","0","0","0","0","0","0","0","0","0","120","108","N","N","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.524991 28.533396)"
"2020-05-24T00:00:00.000","035154","PROVIDENCE PLACE AT GLENCROFT","8641 NORTH 67TH AVE","GLENDALE","AZ","85302","Y","Y","1","1","23","23","0","0","9","9","9","9","225","121","Y","N","Y","N","60","60","0","0","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"190.1","74.4","39.1","POINT (-111.664616 34.293239)","POINT (-112.202945 33.561938)"
"2020-05-24T00:00:00.000","055979","FRANCISCAN CONVALESCENT HOSPITAL","3169 M STREET","MERCED","CA","95348","Y","Y","0","0","0","0","0","0","2","2","0","0","68","56","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-120.47854100000002 37.320572)"
"2020-05-31T00:00:00.000","075336","SOUTHINGTON CARE CENTER","45 MERIDEN AVE","SOUTHINGTON","CT","06489","Y","N","0","2","53","133","2","7","9","9","9","16","130","90","Y","N","Y","Y","30","72","0","0","0","0","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"1477.8","177.8","12.0","POINT (-72.738288 41.575155)","POINT (-72.876623 41.59615)"
"2020-06-14T00:00:00.000","115727","ADVANCED HEALTH AND REHAB OF TWIGGS COUNTY","113 SPRING VALLEY ROAD","JEFFERSONVILLE","GA","31044","Y","Y","0","0","0","0","0","0","0","0","0","0","131","101","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-83.3232 32.676868)"
"2020-05-24T00:00:00.000","115324","BAINBRIDGE HEALTH AND REHAB","1155  WEST COLLEGE STREET","BAINBRIDGE","GA","39819","Y","Y","0","0","0","0","0","0","8","8","0","0","100","81","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-84.59247600000002 30.897750000000002)"
"2020-05-24T00:00:00.000","015465","ASPIRE PHYSICAL RECOVERY CENTER OF WEST ALABAMA","2400 HOSPITAL DRIVE","NORTHPORT","AL","35476","Y","Y","0","0","1","1","0","0","4","4","0","0","75","50","Y","N","Y","N","1","1","10","10","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"20.0","0.0","0.0","POINT (-86.844516 32.756889)","POINT (-87.569485 33.231822)"
"2020-06-14T00:00:00.000","055041","ROYAL CARE SKILLED NURSING CTR","2725 PACIFIC AVENUE","LONG BEACH","CA","90806","Y","Y","0","8","0","11","0","64","1","14","0","4","98","61","Y","N","Y","Y","0","12","0","12","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"180.3","65.6","36.4","POINT (-119.662127 37.211164)","POINT (-118.19372999999999 33.806626)"
"2020-06-14T00:00:00.000","145429","WENTWORTH REHAB & HCC","201 WEST 69TH STREET","CHICAGO","IL","60621","Y","Y","0","12","0","16","0","21","1","23","1","12","300","166","Y","Y","Y","N","0","7","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"96.4","72.3","75.0","POINT (-89.148632 40.124144)","POINT (-87.63025 41.769077)"
"2020-06-14T00:00:00.000","105310","AVANTE AT ORMOND BEACH, INC","170 N KINGS ROAD","ORMOND BEACH","FL","32174","Y","Y","0","0","0","0","0","0","0","0","0","0","106","81","Y","Y","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.082293 29.282433)"
"2020-06-14T00:00:00.000","105071","BAYSIDE CARE CENTER","811 JACKSON ST N","SAINT PETERSBURG","FL","33705","Y","Y","0","1","0","0","0","0","0","7","0","0","92","83","Y","Y","Y","N","0","2","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.64873 27.780674)"
"2020-05-24T00:00:00.000","145665","GROVE AT THE LAKE,THE","2534 ELIM AVENUE","ZION","IL","60099","Y","N","16","16","21","21","1","1","0","0","0","0","244","142","Y","Y","Y","N","34","34","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","26","6","Y","Y","147.9","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-87.823886 42.448462)"
"2020-05-31T00:00:00.000","125063","15 CRAIGSIDE","15 CRAIGSIDE PLACE","HONOLULU","HI","96817","Y","Y","0","0","0","0","0","2","0","9","0","0","41","40","Y","Y","Y","N","0","0","2","14","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-157.854309 21.361013)","POINT (-157.848918 21.323194)"
"2020-05-31T00:00:00.000","115145","ANDERSON MILL HEALTH AND REHABILITATION CENTER","2130 ANDERSON MILL RD","AUSTELL","GA","30106","Y","Y","0","0","0","3","0","0","4","12","0","1","170","131","Y","Y","Y","Y","0","0","0","0","0","0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",,,,,"22.9","7.6","33.3","POINT (-83.426574 32.638481)","POINT (-84.615814 33.848821)"
"2020-06-07T00:00:00.000","035217","SCOTTSDALE VILLAGE SQUARE","2620 NORTH 68TH STREET","SCOTTSDALE","AZ","85257","Y","Y","2","4","0","10","0","27","3","7","1","5","115","90","Y","Y","Y","N","13","24","2","12","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"111.1","55.6","50.0","POINT (-111.664616 34.293239)","POINT (-111.934768 33.477565)"
"2020-05-31T00:00:00.000","015174","COOSA VALLEY HEALTH AND REHAB","513 PINEVIEW AVENUE","GLENCOE","AL","35905","Y","Y","0","0","0","0","0","0","1","2","0","0","124","97","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-85.922042 33.954671)"
"2020-06-07T00:00:00.000","015142","LINEVILLE HEALTH AND REHABILITATION, LLC","88073 HIGHWAY 9","LINEVILLE","AL","36266","Y","Y","0","0","0","0","1","4","0","3","0","0","101","94","Y","N","Y","N","0","0","0","11","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-85.758194 33.304426)"
"2020-06-21T00:00:00.000","065240","AVAMERE TRANSITIONAL CARE AND REHABILITATION","2025 E EGBERT ST","BRIGHTON","CO","80601","Y","Y","1","23","0","23","1","12","3","30","0","8","108","58","Y","N","Y","N","0","1","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"396.6","137.9","34.8","POINT (-105.547832 38.998552)","POINT (-104.796576 39.983641)"
"2020-06-14T00:00:00.000","105591","PALM GARDEN OF TAMPA","3612 E 138TH AVE","TAMPA","FL","33613","Y","Y","7","67","0","2","0","3","0","4","0","0","120","110","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"18.2","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-82.418944 28.072929)"
"2020-05-31T00:00:00.000","045221","CRESTPARK HELENA, LLC","116 NOVEMBER DRIVE","HELENA","AR","72342","Y","Y","0","0","0","0","0","0","0","0","0","0","0","57","N","N","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-90.62052800000001 34.541173)"
"2020-06-21T00:00:00.000","045269","GARDNER NURSING AND REHABILITATION","702 NO DREW ST","STAR CITY","AR","71667","Y","Y","0","0","0","0","0","0","0","1","0","0","105","58","Y","Y","Y","N","0","2","0","9","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-91.844565 33.949903)"
